ps1_judgement_id	testset	ps1_id	langsrc	ps2_id	rank	tgt-1_score	tgt-2_score	ps2_judgement_id	langtgt	src-1	src-2	tgt-1	tgt-2	ref	
330	wmt12qe-training	330	es	358	-1	5.0	3.2	358	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
330	wmt12qe-training	330	es	359	-1	5.0	2.5	359	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
330	wmt12qe-training	330	es	360	-1	5.0	2.5	360	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
330	wmt12qe-training	330	es	361	0	5.0	5.0	361	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The fire was caused by a technical fault, a short circuit inside the transformer.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
330	wmt12qe-training	330	es	362	-1	5.0	4.0	362	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
330	wmt12qe-training	330	es	363	-1	5.0	4.3	363	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
330	wmt12qe-training	330	es	364	-1	5.0	3.5	364	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Mandátová says that the ruined transformer will have to be replaced with a new one.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
331	wmt12qe-training	331	es	332	1	2.5	4.8	332	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.		
331	wmt12qe-training	331	es	333	1	2.5	4.5	333	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The governor of this southern Filipino province has been arrested on suspicion of involvement in the massacre, together with his father Andal Ampatuan, the patriarch of the influential Ampatuan family.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	El gobernador de la provincia del sur de filipinos ha sido detenido bajo sospecha de participación en la masacre, junto con su padre Andal Ampatuan, el patriarca de la familia Ampatuan influyentes.		
331	wmt12qe-training	331	es	334	1	2.5	5.0	334	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Muslim separatists are also active on Mindanao.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Los separatistas musulmanes también están activos en Mindanao.		
331	wmt12qe-training	331	es	335	1	2.5	4.2	335	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	But on Tuesday, these separatists renewed peace talks with the Filipino government.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Pero el martes, estos separatistas la reanudación de las conversaciones de paz con el Gobierno filipino.		
331	wmt12qe-training	331	es	336	1	2.5	5.0	336	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The story of South Africa affects everyone, says Morgan Freeman alias Mandela	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	La historia de Sudáfrica afecta a todo el mundo, dice Morgan Freeman alias Mandela		
331	wmt12qe-training	331	es	337	1	2.5	4.0	337	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In the next few days, the new Hollywood film Invictus by Clint Eastwood will hit American cinemas, depicting part of the life of the former South African president Nelson Mandela.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En los próximos días, la nueva película de Hollywood Invictus por Clint Eastwood afectará a los cines estadounidenses, que representan una parte de la vida del ex presidente sudafricano Nelson Mandela.		
331	wmt12qe-training	331	es	338	1	2.5	3.7	338	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.		
331	wmt12qe-training	331	es	339	-1	2.5	2.3	339	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.		
331	wmt12qe-training	331	es	340	1	2.5	5.0	340	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Nelson Mandela	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Nelson Mandela		
331	wmt12qe-training	331	es	341	1	2.5	4.7	341	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Nelson Rolihlahla Mandela was born on July 18th, 1918 in Mvez, in South Africa.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Nelson Mandela Rolihlahla nació el 18 de julio de 1918, en Mvez, en Sudáfrica.		
331	wmt12qe-training	331	es	342	1	2.5	5.0	342	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En 1988 fue galardonado con el Premio Sajarov a la Libertad de Conciencia, y en 1993 recibió el Premio Nobel de la Paz con De Klerk.		
331	wmt12qe-training	331	es	343	1	2.5	4.2	343	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	He was president of South Africa from 1994 to 1999.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	l era presidente de Sudáfrica de 1994 a 1999.		
331	wmt12qe-training	331	es	344	1	2.5	3.3	344	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
331	wmt12qe-training	331	es	345	-1	2.5	2.2	345	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
331	wmt12qe-training	331	es	346	1	2.5	5.0	346	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	However, despite what he says, Morgan Freeman is proud of the new film.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
331	wmt12qe-training	331	es	347	1	2.5	3.2	347	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	I had dreamt about this role for many years and prepared for it well.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Yo había soñado sobre este papel durante muchos años y preparados para bien.		
331	wmt12qe-training	331	es	348	1	2.5	3.2	348	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	I met Nelson Mandela many times to, as they say, draw on his energy, he said in an interview after the film's grand premiere in Los Angeles.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Me reuní con Nelson Mandela, muchas veces, como se suele decir, llamar por su energía, dijo en una entrevista después de la película, el gran estreno en Los Ángeles.		
331	wmt12qe-training	331	es	349	1	2.5	4.2	349	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	I think it's good that we can commemorate Mandela and his mission in a film.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.		
331	wmt12qe-training	331	es	350	1	2.5	4.5	350	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	It is a story about South Africa, but it affects everybody, he added.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Es una historia de Sudáfrica, pero afecta a todos, añadió.		
331	wmt12qe-training	331	es	351	1	2.5	4.0	351	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In the national rugby team uniform	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En el equipo de rugby nacional uniforme		
331	wmt12qe-training	331	es	352	1	2.5	3.3	352	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
331	wmt12qe-training	331	es	353	1	2.5	4.7	353	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
331	wmt12qe-training	331	es	354	1	2.5	4.8	354	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Whether the tense situation in South Africa will improve is only now becoming apparent.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
331	wmt12qe-training	331	es	355	1	2.5	2.7	355	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
331	wmt12qe-training	331	es	356	1	2.5	4.5	356	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The championship begins on June 11th, 2010.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	El campeonato empieza el 11 de junio, el año 2010.		
331	wmt12qe-training	331	es	357	-1	2.5	1.5	357	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Transformer worth tens of millions of crowns burns in Louny region	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
331	wmt12qe-training	331	es	358	1	2.5	3.2	358	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
331	wmt12qe-training	331	es	359	0	2.5	2.5	359	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
331	wmt12qe-training	331	es	360	0	2.5	2.5	360	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
331	wmt12qe-training	331	es	361	1	2.5	5.0	361	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The fire was caused by a technical fault, a short circuit inside the transformer.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
331	wmt12qe-training	331	es	362	1	2.5	4.0	362	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
331	wmt12qe-training	331	es	363	1	2.5	4.3	363	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
331	wmt12qe-training	331	es	364	1	2.5	3.5	364	en	According to AP, the police had originally been chasing the kidnappers following violence that occurred as accounts were settled between two local family clans.	Mandátová says that the ruined transformer will have to be replaced with a new one.	Según AP, la policía había sido persiguiendo a los secuestradores tras la violencia que se produjo como cuentas fueron resueltas entre dos clanes familiares locales.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
332	wmt12qe-training	332	es	333	-1	4.8	4.5	333	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	The governor of this southern Filipino province has been arrested on suspicion of involvement in the massacre, together with his father Andal Ampatuan, the patriarch of the influential Ampatuan family.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	El gobernador de la provincia del sur de filipinos ha sido detenido bajo sospecha de participación en la masacre, junto con su padre Andal Ampatuan, el patriarca de la familia Ampatuan influyentes.		
332	wmt12qe-training	332	es	334	1	4.8	5.0	334	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	Muslim separatists are also active on Mindanao.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Los separatistas musulmanes también están activos en Mindanao.		
332	wmt12qe-training	332	es	335	-1	4.8	4.2	335	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	But on Tuesday, these separatists renewed peace talks with the Filipino government.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Pero el martes, estos separatistas la reanudación de las conversaciones de paz con el Gobierno filipino.		
332	wmt12qe-training	332	es	336	1	4.8	5.0	336	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	The story of South Africa affects everyone, says Morgan Freeman alias Mandela	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	La historia de Sudáfrica afecta a todo el mundo, dice Morgan Freeman alias Mandela		
332	wmt12qe-training	332	es	337	-1	4.8	4.0	337	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	In the next few days, the new Hollywood film Invictus by Clint Eastwood will hit American cinemas, depicting part of the life of the former South African president Nelson Mandela.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	En los próximos días, la nueva película de Hollywood Invictus por Clint Eastwood afectará a los cines estadounidenses, que representan una parte de la vida del ex presidente sudafricano Nelson Mandela.		
332	wmt12qe-training	332	es	338	-1	4.8	3.7	338	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.		
332	wmt12qe-training	332	es	339	-1	4.8	2.3	339	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.		
332	wmt12qe-training	332	es	340	1	4.8	5.0	340	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	Nelson Mandela	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Nelson Mandela		
332	wmt12qe-training	332	es	341	-1	4.8	4.7	341	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	Nelson Rolihlahla Mandela was born on July 18th, 1918 in Mvez, in South Africa.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Nelson Mandela Rolihlahla nació el 18 de julio de 1918, en Mvez, en Sudáfrica.		
332	wmt12qe-training	332	es	342	1	4.8	5.0	342	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	En 1988 fue galardonado con el Premio Sajarov a la Libertad de Conciencia, y en 1993 recibió el Premio Nobel de la Paz con De Klerk.		
332	wmt12qe-training	332	es	343	-1	4.8	4.2	343	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	He was president of South Africa from 1994 to 1999.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	l era presidente de Sudáfrica de 1994 a 1999.		
332	wmt12qe-training	332	es	344	-1	4.8	3.3	344	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
332	wmt12qe-training	332	es	345	-1	4.8	2.2	345	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
332	wmt12qe-training	332	es	346	1	4.8	5.0	346	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	However, despite what he says, Morgan Freeman is proud of the new film.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
332	wmt12qe-training	332	es	347	-1	4.8	3.2	347	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	I had dreamt about this role for many years and prepared for it well.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Yo había soñado sobre este papel durante muchos años y preparados para bien.		
332	wmt12qe-training	332	es	348	-1	4.8	3.2	348	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	I met Nelson Mandela many times to, as they say, draw on his energy, he said in an interview after the film's grand premiere in Los Angeles.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Me reuní con Nelson Mandela, muchas veces, como se suele decir, llamar por su energía, dijo en una entrevista después de la película, el gran estreno en Los Ángeles.		
332	wmt12qe-training	332	es	349	-1	4.8	4.2	349	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	I think it's good that we can commemorate Mandela and his mission in a film.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.		
332	wmt12qe-training	332	es	350	-1	4.8	4.5	350	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	It is a story about South Africa, but it affects everybody, he added.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	Es una historia de Sudáfrica, pero afecta a todos, añadió.		
332	wmt12qe-training	332	es	351	-1	4.8	4.0	351	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	In the national rugby team uniform	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	En el equipo de rugby nacional uniforme		
332	wmt12qe-training	332	es	352	-1	4.8	3.3	352	en	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
